nome_norm,uf,lat,lon,nome
derrubadas,RS,-27.2464,-53.9099,Derrubadas
dezesseis de novembro,RS,-28.1654,-55.0865,Dezesseis De Novembro
dilermando de aguiar,RS,-29.8147,-54.1412,Dilermando De Aguiar
dois irmaos,RS,-29.592,-51.0816,Dois Irmãos
dois irmaos das missoes,RS,-27.6739,-53.5024,Dois Irmãos Das Missões
dois lajeados,RS,-28.9714,-51.8508,Dois Lajeados
dom feliciano,RS,-30.6035,-52.2413,Dom Feliciano
dom pedro de alcantara,RS,-29.359,-49.8557,Dom Pedro De Alcântara
dom pedrito,RS,-31.0015,-54.5333,Dom Pedrito
dona francisca,RS,-29.565,-53.3428,Dona Francisca
doutor mauricio cardoso,RS,-27.4897,-54.3508,Doutor Maurício Cardoso
doutor ricardo,RS,-29.0855,-51.9871,Doutor Ricardo
eldorado do sul,RS,-30.0623,-51.4404,Eldorado Do Sul
encantado,RS,-29.2055,-51.9341,Encantado
encruzilhada do sul,RS,-30.6011,-52.6816,Encruzilhada Do Sul
engenho velho,RS,-27.6774,-52.9085,Engenho Velho
entre-ijuis,RS,-28.4495,-54.2979,Entre-Ijuís
entre rios do sul,RS,-27.5004,-52.7272,Entre Rios Do Sul
erebango,RS,-27.8224,-52.3192,Erebango
erechim,RS,-27.6365,-52.2536,Erechim
ernestina,RS,-28.4081,-52.5678,Ernestina
herval,RS,-32.0065,-53.4316,Herval
erval grande,RS,-27.3589,-52.5669,Erval Grande
erval seco,RS,-27.4771,-53.5528,Erval Seco
esmeralda,RS,-28.014,-51.1868,Esmeralda
esperanca do sul,RS,-27.3042,-53.9998,Esperança Do Sul
espumoso,RS,-28.8286,-52.8647,Espumoso
estacao,RS,-27.9238,-52.2997,Estação
estancia velha,RS,-29.6512,-51.1921,Estância Velha
esteio,RS,-29.8508,-51.188,Esteio
estrela,RS,-29.5103,-51.9328,Estrela
estrela velha,RS,-29.241,-53.1781,Estrela Velha
eugenio de castro,RS,-28.5596,-54.2575,Eugênio De Castro
fagundes varela,RS,-28.8888,-51.705,Fagundes Varela
farroupilha,RS,-29.191,-51.3728,Farroupilha
faxinal do soturno,RS,-29.5465,-53.4736,Faxinal Do Soturno
faxinalzinho,RS,-27.3756,-52.681,Faxinalzinho
fazenda vilanova,RS,-29.5855,-51.8298,Fazenda Vilanova
feliz,RS,-29.4487,-51.2717,Feliz
flores da cunha,RS,-29.0293,-51.264,Flores Da Cunha
floriano peixoto,RS,-27.855,-52.0457,Floriano Peixoto
fontoura xavier,RS,-29.0028,-52.3467,Fontoura Xavier
formigueiro,RS,-29.9758,-53.4668,Formigueiro
forquetinha,RS,-29.385,-52.1355,Forquetinha
fortaleza dos valos,RS,-28.9215,-53.2852,Fortaleza Dos Valos
frederico westphalen,RS,-27.3138,-53.3363,Frederico Westphalen
garibaldi,RS,-29.2476,-51.5796,Garibaldi
garruchos,RS,-28.241,-55.5198,Garruchos
gaurama,RS,-27.589,-52.1113,Gaurama
general camara,RS,-29.863,-51.937,General Câmara
gentil,RS,-28.3625,-52.0511,Gentil
getulio vargas,RS,-27.8716,-52.1643,Getúlio Vargas
girua,RS,-27.9507,-54.3392,Giruá
glorinha,RS,-29.8681,-50.7511,Glorinha
gramado,RS,-29.3691,-50.9055,Gramado
gramado dos loureiros,RS,-27.4487,-52.8958,Gramado Dos Loureiros
gramado xavier,RS,-29.2681,-52.6146,Gramado Xavier
gravatai,RS,-29.8819,-50.914,Gravataí
guabiju,RS,-28.5773,-51.6305,Guabiju
guaiba,RS,-30.1713,-51.4173,Guaíba
guapore,RS,-28.8721,-51.891,Guaporé
guarani das missoes,RS,-28.1458,-54.6158,Guarani Das Missões
harmonia,RS,-29.5569,-51.4175,Harmonia
herveiras,RS,-29.4407,-52.6757,Herveiras
horizontina,RS,-27.5666,-54.308,Horizontina
hulha negra,RS,-31.4669,-53.8907,Hulha Negra
humaita,RS,-27.5832,-53.9959,Humaitá
ibarama,RS,-29.4017,-53.1741,Ibarama
ibiaca,RS,-28.0927,-51.7806,Ibiaçá
ibiraiaras,RS,-28.3744,-51.6332,Ibiraiaras
ibirapuita,RS,-28.6021,-52.4663,Ibirapuitã
ibiruba,RS,-28.5738,-53.1793,Ibirubá
igrejinha,RS,-29.5638,-50.8127,Igrejinha
ijui,RS,-28.3142,-53.9137,Ijuí
ilopolis,RS,-28.9291,-52.1347,Ilópolis
imbe,RS,-29.9305,-50.1208,Imbé
imigrante,RS,-29.3398,-51.7576,Imigrante
independencia,RS,-27.8863,-54.2005,Independência
inhacora,RS,-27.91,-54.0394,Inhacorá
ipe,RS,-28.7108,-51.3118,Ipê
ipiranga do sul,RS,-27.9211,-52.4149,Ipiranga Do Sul
irai,RS,-27.2602,-53.2583,Iraí
itaara,RS,-29.5464,-53.7444,Itaara
itacurubi,RS,-28.7747,-55.2689,Itacurubi
itapuca,RS,-28.7612,-52.2191,Itapuca
itaqui,RS,-29.228,-56.1208,Itaqui
itati,RS,-29.4067,-50.1842,Itati
itatiba do sul,RS,-27.3477,-52.484,Itatiba Do Sul
ivora,RS,-29.4962,-53.574,Ivorá
ivoti,RS,-29.5692,-51.1598,Ivoti
jaboticaba,RS,-27.6054,-53.2715,Jaboticaba
jacuizinho,RS,-29.0253,-53.0233,Jacuizinho
jacutinga,RS,-27.7787,-52.558,Jacutinga
jaguarao,RS,-32.4137,-53.3218,Jaguarão
jaguari,RS,-29.4575,-54.6415,Jaguari
jaquirana,RS,-28.8996,-50.3796,Jaquirana
jari,RS,-29.2857,-54.329,Jari
joia,RS,-28.7089,-54.1286,Jóia
julio de castilhos,RS,-29.2663,-53.6481,Júlio De Castilhos
lagoa bonita do sul,RS,-29.5058,-53.0312,Lagoa Bonita Do Sul
lagoao,RS,-29.2414,-52.7558,Lagoão
lagoa dos tres cantos,RS,-28.5494,-52.8274,Lagoa Dos Três Cantos
lagoa vermelha,RS,-28.2194,-51.4732,Lagoa Vermelha
lajeado,RS,-29.4406,-52.0038,Lajeado
lajeado do bugre,RS,-27.6985,-53.2083,Lajeado Do Bugre
lavras do sul,RS,-30.7667,-54.1322,Lavras Do Sul
liberato salzano,RS,-27.5434,-53.0776,Liberato Salzano
lindolfo collor,RS,-29.5763,-51.2235,Lindolfo Collor
linha nova,RS,-29.456,-51.219,Linha Nova
machadinho,RS,-27.5699,-51.7,Machadinho
macambara,RS,-29.0663,-55.6183,Maçambará
mampituba,RS,-29.2573,-49.9879,Mampituba
manoel viana,RS,-29.4392,-55.5917,Manoel Viana
maquine,RS,-29.5971,-50.236,Maquiné
marata,RS,-29.5442,-51.5397,Maratá
marau,RS,-28.4622,-52.2553,Marau
marcelino ramos,RS,-27.4684,-51.9407,Marcelino Ramos
mariana pimentel,RS,-30.3038,-51.5825,Mariana Pimentel
mariano moro,RS,-27.3513,-52.1796,Mariano Moro
marques de souza,RS,-29.2771,-52.1564,Marques De Souza
mata,RS,-29.5399,-54.4578,Mata
mato castelhano,RS,-28.2641,-52.1673,Mato Castelhano
mato leitao,RS,-29.518,-52.1368,Mato Leitão
mato queimado,RS,-28.2367,-54.6675,Mato Queimado
maximiliano de almeida,RS,-27.5808,-51.8119,Maximiliano De Almeida
minas do leao,RS,-30.0567,-52.0681,Minas Do Leão
miraguai,RS,-27.4902,-53.7717,Miraguaí
montauri,RS,-28.6608,-52.0545,Montauri
monte alegre dos campos,RS,-28.7211,-50.8188,Monte Alegre Dos Campos
monte belo do sul,RS,-29.1468,-51.653,Monte Belo Do Sul
montenegro,RS,-29.7055,-51.4917,Montenegro
mormaco,RS,-28.6783,-52.6758,Mormaço
morrinhos do sul,RS,-29.3539,-49.9764,Morrinhos Do Sul
morro redondo,RS,-31.6327,-52.6251,Morro Redondo
morro reuter,RS,-29.5144,-51.0394,Morro Reuter
mostardas,RS,-30.9593,-50.9139,Mostardas
mucum,RS,-29.1293,-51.8183,Muçum
muitos capoes,RS,-28.4385,-51.267,Muitos Capões
muliterno,RS,-28.3085,-51.785,Muliterno
nao-me-toque,RS,-28.4885,-52.8024,Não-Me-Toque
nicolau vergueiro,RS,-28.5173,-52.4521,Nicolau Vergueiro
nonoai,RS,-27.3698,-52.8595,Nonoai
nova alvorada,RS,-28.6988,-52.159,Nova Alvorada
nova araca,RS,-28.6475,-51.7705,Nova Araçá
nova bassano,RS,-28.7287,-51.7852,Nova Bassano
nova boa vista,RS,-27.9964,-52.9783,Nova Boa Vista
nova brescia,RS,-29.2222,-52.0228,Nova Bréscia
nova candelaria,RS,-27.5854,-54.1215,Nova Candelária
nova esperanca do sul,RS,-29.38,-54.8244,Nova Esperança Do Sul
nova hartz,RS,-29.5916,-50.9078,Nova Hartz
nova padua,RS,-29.0019,-51.3073,Nova Pádua
nova palma,RS,-29.4299,-53.3891,Nova Palma
nova petropolis,RS,-29.3646,-51.0842,Nova Petrópolis
nova prata,RS,-28.7392,-51.591,Nova Prata
nova ramada,RS,-28.0845,-53.7111,Nova Ramada
nova roma do sul,RS,-28.9808,-51.4211,Nova Roma Do Sul
nova santa rita,RS,-29.8344,-51.2924,Nova Santa Rita
novo cabrais,RS,-29.7575,-52.998,Novo Cabrais
novo hamburgo,RS,-29.7101,-51.0979,Novo Hamburgo
novo machado,RS,-27.5488,-54.5402,Novo Machado
novo tiradentes,RS,-27.5573,-53.1582,Novo Tiradentes
novo xingu,RS,-27.7436,-53.0641,Novo Xingu
novo barreiro,RS,-27.8888,-53.1078,Novo Barreiro
osorio,RS,-29.8873,-50.223,Osório
paim filho,RS,-27.7241,-51.771,Paim Filho
palmares do sul,RS,-30.3328,-50.5082,Palmares Do Sul
palmeira das missoes,RS,-27.9357,-53.3625,Palmeira Das Missões
palmitinho,RS,-27.3279,-53.6117,Palmitinho
panambi,RS,-28.3199,-53.5539,Panambi
pantano grande,RS,-30.2299,-52.3746,Pantano Grande
parai,RS,-28.5897,-51.8095,Paraí
paraiso do sul,RS,-29.6843,-53.1242,Paraíso Do Sul
pareci novo,RS,-29.6026,-51.422,Pareci Novo
parobe,RS,-29.6601,-50.8619,Parobé
passa sete,RS,-29.4096,-52.8801,Passa Sete
passo do sobrado,RS,-29.7394,-52.2464,Passo Do Sobrado
passo fundo,RS,-28.2885,-52.4349,Passo Fundo
paulo bento,RS,-27.7126,-52.4016,Paulo Bento
paverama,RS,-29.5748,-51.7241,Paverama
pedras altas,RS,-31.8556,-53.7065,Pedras Altas
pedro osorio,RS,-31.9639,-52.8941,Pedro Osório
pejucara,RS,-28.4446,-53.5815,Pejuçara
pelotas,RS,-31.5308,-52.3362,Pelotas
picada cafe,RS,-29.4528,-51.0947,Picada Café
pinhal,RS,-27.5226,-53.2285,Pinhal
pinhal da serra,RS,-27.8269,-51.2431,Pinhal Da Serra
pinhal grande,RS,-29.265,-53.3302,Pinhal Grande
pinheirinho do vale,RS,-27.2144,-53.6539,Pinheirinho Do Vale
pinheiro machado,RS,-31.3189,-53.4162,Pinheiro Machado
pinto bandeira,RS,-29.0818,-51.4625,Pinto Bandeira
pirapo,RS,-28.0536,-55.2307,Pirapó
piratini,RS,-31.3908,-53.0697,Piratini
planalto,RS,-27.35,-53.0911,Planalto
poco das antas,RS,-29.4338,-51.6291,Poço Das Antas
pontao,RS,-28.0364,-52.62,Pontão
ponte preta,RS,-27.6635,-52.5094,Ponte Preta
portao,RS,-29.6941,-51.243,Portão
porto alegre,RS,-30.142,-51.189,Porto Alegre
porto lucena,RS,-27.8476,-54.9636,Porto Lucena
porto maua,RS,-27.5865,-54.6567,Porto Mauá
porto vera cruz,RS,-27.7638,-54.906,Porto Vera Cruz
porto xavier,RS,-27.9377,-55.1258,Porto Xavier
pouso novo,RS,-29.1647,-52.2155,Pouso Novo
presidente lucena,RS,-29.5217,-51.1681,Presidente Lucena
progresso,RS,-29.2183,-52.3032,Progresso
protasio alves,RS,-28.7499,-51.4959,Protásio Alves
putinga,RS,-29.0319,-52.1799,Putinga
quarai,RS,-30.296,-56.1709,Quaraí
quatro irmaos,RS,-27.852,-52.4867,Quatro Irmãos
quevedos,RS,-29.36,-54.0788,Quevedos
quinze de novembro,RS,-28.757,-53.1322,Quinze De Novembro
redentora,RS,-27.5386,-53.6082,Redentora
relvado,RS,-29.1237,-52.0674,Relvado
restinga seca,RS,-29.8113,-53.3146,Restinga Sêca
rio dos indios,RS,-27.2401,-52.8909,Rio Dos Índios
rio grande,RS,-32.0344,-52.253,Rio Grande
rio pardo,RS,-30.0617,-52.4394,Rio Pardo
riozinho,RS,-29.6008,-50.3786,Riozinho
roca sales,RS,-29.2423,-51.8419,Roca Sales
rodeio bonito,RS,-27.4612,-53.1649,Rodeio Bonito
rolador,RS,-28.2496,-54.8425,Rolador
rolante,RS,-29.636,-50.5241,Rolante
ronda alta,RS,-27.828,-52.7349,Ronda Alta
rondinha,RS,-27.8238,-52.9021,Rondinha
roque gonzales,RS,-28.0519,-55.1389,Roque Gonzales
rosario do sul,RS,-30.3276,-55.1207,Rosário Do Sul
sagrada familia,RS,-27.7056,-53.1201,Sagrada Família
saldanha marinho,RS,-28.3849,-53.105,Saldanha Marinho
salto do jacui,RS,-29.0714,-53.2476,Salto Do Jacuí
salvador das missoes,RS,-28.062,-54.8353,Salvador Das Missões
salvador do sul,RS,-29.4681,-51.5296,Salvador Do Sul
sananduva,RS,-27.9347,-51.8144,Sananduva
santa barbara do sul,RS,-28.3975,-53.2594,Santa Bárbara Do Sul
santa cecilia do sul,RS,-28.1874,-51.9142,Santa Cecília Do Sul
santa clara do sul,RS,-29.4499,-52.1408,Santa Clara Do Sul
santa cruz do sul,RS,-29.6388,-52.4234,Santa Cruz Do Sul
santa maria,RS,-29.749,-53.818,Santa Maria
santa maria do herval,RS,-29.4757,-50.9916,Santa Maria Do Herval
santa margarida do sul,RS,-30.3986,-54.0878,Santa Margarida Do Sul
santana da boa vista,RS,-30.7879,-53.1977,Santana Da Boa Vista
sant'ana do livramento,RS,-30.7556,-55.5604,Sant'ana Do Livramento
santa rosa,RS,-27.8162,-54.4601,Santa Rosa
santa tereza,RS,-29.1563,-51.7077,Santa Tereza
santa vitoria do palmar,RS,-33.2124,-53.1774,Santa Vitória Do Palmar
santiago,RS,-29.1331,-54.7338,Santiago
santo angelo,RS,-28.2805,-54.3518,Santo Ângelo
santo antonio do palma,RS,-28.4941,-52.0064,Santo Antônio Do Palma
santo antonio da patrulha,RS,-29.8179,-50.5787,Santo Antônio Da Patrulha
santo antonio das missoes,RS,-28.4687,-55.4185,Santo Antônio Das Missões
santo antonio do planalto,RS,-28.3614,-52.6639,Santo Antônio Do Planalto
santo augusto,RS,-27.88,-53.7303,Santo Augusto
santo cristo,RS,-27.782,-54.7082,Santo Cristo
santo expedito do sul,RS,-27.9168,-51.6797,Santo Expedito Do Sul
sao borja,RS,-28.7424,-55.7407,São Borja
sao domingos do sul,RS,-28.538,-51.8789,São Domingos Do Sul
sao francisco de assis,RS,-29.4328,-55.178,São Francisco De Assis
sao francisco de paula,RS,-29.2356,-50.4601,São Francisco De Paula
sao gabriel,RS,-30.3382,-54.3793,São Gabriel
sao jeronimo,RS,-30.2481,-51.8854,São Jerônimo
sao joao da urtiga,RS,-27.7869,-51.8306,São João Da Urtiga
sao joao do polesine,RS,-29.6307,-53.4644,São João Do Polêsine
sao jorge,RS,-28.4973,-51.7421,São Jorge
sao jose das missoes,RS,-27.8006,-53.116,São José Das Missões
sao jose do herval,RS,-29.057,-52.2591,São José Do Herval
sao jose do hortencio,RS,-29.5263,-51.2395,São José Do Hortêncio
sao jose do inhacora,RS,-27.7306,-54.1317,São José Do Inhacorá
sao jose do norte,RS,-31.7891,-51.7796,São José Do Norte
sao jose do ouro,RS,-27.7708,-51.5539,São José Do Ouro
sao jose do sul,RS,-29.5272,-51.4893,São José Do Sul
sao jose dos ausentes,RS,-28.6459,-49.937,São José Dos Ausentes
sao leopoldo,RS,-29.7276,-51.1538,São Leopoldo
sao lourenco do sul,RS,-31.2152,-52.0619,São Lourenço Do Sul
sao luiz gonzaga,RS,-28.4188,-54.8798,São Luiz Gonzaga
sao marcos,RS,-28.9633,-51.0645,São Marcos
sao martinho,RS,-27.7291,-53.9878,São Martinho
sao martinho da serra,RS,-29.4495,-53.9179,São Martinho Da Serra
sao miguel das missoes,RS,-28.6941,-54.5281,São Miguel Das Missões
sao nicolau,RS,-28.1972,-55.2854,São Nicolau
sao paulo das missoes,RS,-27.9692,-54.9648,São Paulo Das Missões
sao pedro da serra,RS,-29.4152,-51.5215,São Pedro Da Serra
sao pedro das missoes,RS,-27.7585,-53.2388,São Pedro Das Missões
sao pedro do butia,RS,-28.144,-54.8981,São Pedro Do Butiá
sao pedro do sul,RS,-29.6007,-54.2819,São Pedro Do Sul
sao sebastiao do cai,RS,-29.5868,-51.3395,São Sebastião Do Caí
sao sepe,RS,-30.1781,-53.6003,São Sepé
sao valentim,RS,-27.5339,-52.5801,São Valentim
sao valentim do sul,RS,-29.0612,-51.7467,São Valentim Do Sul
sao valerio do sul,RS,-27.8061,-53.9112,São Valério Do Sul
sao vendelino,RS,-29.3846,-51.3666,São Vendelino
sao vicente do sul,RS,-29.7002,-54.7868,São Vicente Do Sul
sapiranga,RS,-29.6316,-51.0047,Sapiranga
sapucaia do sul,RS,-29.8167,-51.1513,Sapucaia Do Sul
sarandi,RS,-27.9143,-52.9643,Sarandi
seberi,RS,-27.4919,-53.3725,Seberi
sede nova,RS,-27.6301,-53.9634,Sede Nova
segredo,RS,-29.2959,-52.9196,Segredo
selbach,RS,-28.6822,-52.973,Selbach
senador salgado filho,RS,-28.0276,-54.527,Senador Salgado Filho
sentinela do sul,RS,-30.5941,-51.6095,Sentinela Do Sul
serafina correa,RS,-28.6724,-51.9456,Serafina Corrêa
serio,RS,-29.3941,-52.2391,Sério
sertao,RS,-28.002,-52.3225,Sertão
sertao santana,RS,-30.4566,-51.6639,Sertão Santana
sete de setembro,RS,-28.1353,-54.4658,Sete De Setembro
severiano de almeida,RS,-27.4139,-52.1025,Severiano De Almeida
silveira martins,RS,-29.6403,-53.552,Silveira Martins
sinimbu,RS,-29.4235,-52.5803,Sinimbu
sobradinho,RS,-29.3932,-53.0094,Sobradinho
soledade,RS,-28.8383,-52.5312,Soledade
tabai,RS,-29.666,-51.7389,Tabaí
tapejara,RS,-28.0475,-52.0177,Tapejara
tapera,RS,-28.6695,-52.8722,Tapera
tapes,RS,-30.7142,-51.3784,Tapes
taquara,RS,-29.6577,-50.7723,Taquara
taquari,RS,-29.7285,-51.8226,Taquari
taquarucu do sul,RS,-27.4083,-53.4932,Taquaruçu Do Sul
tavares,RS,-31.2501,-51.0993,Tavares
tenente portela,RS,-27.367,-53.7569,Tenente Portela
terra de areia,RS,-29.5884,-50.026,Terra De Areia
teutonia,RS,-29.467,-51.7447,Teutônia
tio hugo,RS,-28.5718,-52.589,Tio Hugo
tiradentes do sul,RS,-27.3903,-54.1294,Tiradentes Do Sul
toropi,RS,-29.4551,-54.2937,Toropi
torres,RS,-29.3258,-49.7897,Torres
tramandai,RS,-30.0361,-50.2386,Tramandaí
travesseiro,RS,-29.2716,-52.1037,Travesseiro
tres arroios,RS,-27.4945,-52.1796,Três Arroios
tres cachoeiras,RS,-29.4771,-49.9656,Três Cachoeiras
tres coroas,RS,-29.4619,-50.7817,Três Coroas
tres de maio,RS,-27.7266,-54.2447,Três De Maio
tres forquilhas,RS,-29.4138,-50.0679,Três Forquilhas
tres palmeiras,RS,-27.6083,-52.8111,Três Palmeiras
tres passos,RS,-27.4195,-53.9144,Três Passos
trindade do sul,RS,-27.5223,-52.8974,Trindade Do Sul
triunfo,RS,-29.8153,-51.57,Triunfo
tucunduva,RS,-27.6407,-54.4543,Tucunduva
tunas,RS,-29.0952,-52.9012,Tunas
tupanci do sul,RS,-27.9222,-51.5416,Tupanci Do Sul
tupancireta,RS,-29.0167,-54.0178,Tupanciretã
tupandi,RS,-29.4719,-51.4367,Tupandi
tuparendi,RS,-27.6888,-54.5584,Tuparendi
turucu,RS,-31.4883,-52.1608,Turuçu
ubiretama,RS,-28.0355,-54.6592,Ubiretama
uniao da serra,RS,-28.7797,-52.0233,União Da Serra
unistalda,RS,-29.0767,-55.1768,Unistalda
uruguaiana,RS,-29.8392,-56.7326,Uruguaiana
vacaria,RS,-28.3932,-50.9202,Vacaria
vale verde,RS,-29.8418,-52.0891,Vale Verde
vale do sol,RS,-29.5768,-52.7028,Vale Do Sol
vale real,RS,-29.3488,-51.2536,Vale Real
vanini,RS,-28.4946,-51.8139,Vanini
venancio aires,RS,-29.5614,-52.1849,Venâncio Aires
vera cruz,RS,-29.7246,-52.5379,Vera Cruz
veranopolis,RS,-28.9796,-51.5435,Veranópolis
vespasiano correa,RS,-29.0816,-51.8445,Vespasiano Corrêa
viadutos,RS,-27.5716,-51.9864,Viadutos
viamao,RS,-30.2046,-50.8926,Viamão
vicente dutra,RS,-27.158,-53.4003,Vicente Dutra
victor graeff,RS,-28.5593,-52.698,Victor Graeff
vila flores,RS,-28.859,-51.555,Vila Flores
vila langaro,RS,-28.1237,-52.1373,Vila Lângaro
vila maria,RS,-28.5683,-52.151,Vila Maria
vila nova do sul,RS,-30.3456,-53.8565,Vila Nova Do Sul
vista alegre,RS,-27.3081,-53.5187,Vista Alegre
vista alegre do prata,RS,-28.8251,-51.7838,Vista Alegre Do Prata
vista gaucha,RS,-27.2531,-53.6889,Vista Gaúcha
vitoria das missoes,RS,-28.3267,-54.4769,Vitória Das Missões
westfalia,RS,-29.4058,-51.7454,Westfália
xangri-la,RS,-29.8001,-50.0757,Xangri-Lá
agua clara,MS,-19.9761,-52.8775,Água Clara
alcinopolis,MS,-18.1953,-53.7487,Alcinópolis
amambai,MS,-23.1197,-54.9074,Amambai
anastacio,MS,-20.7328,-55.7575,Anastácio
anaurilandia,MS,-22.1205,-52.7948,Anaurilândia
angelica,MS,-22.0143,-53.8732,Angélica
antonio joao,MS,-22.1952,-55.9459,Antônio João
aparecida do taboado,MS,-20.0183,-51.2361,Aparecida Do Taboado
aquidauana,MS,-19.8551,-55.8172,Aquidauana
aral moreira,MS,-22.932,-55.4079,Aral Moreira
bandeirantes,MS,-19.8092,-54.3579,Bandeirantes
bataguassu,MS,-21.7882,-52.585,Bataguassu
bataypora,MS,-22.4387,-53.1677,Batayporã
bela vista,MS,-21.9981,-56.5171,Bela Vista
bodoquena,MS,-20.4824,-56.7052,Bodoquena
bonito,MS,-20.9623,-56.3589,Bonito
brasilandia,MS,-21.1293,-52.3628,Brasilândia
caarapo,MS,-22.584,-54.7955,Caarapó
camapua,MS,-19.2869,-53.8905,Camapuã
campo grande,MS,-20.9451,-54.2748,Campo Grande
caracol,MS,-21.9417,-57.0888,Caracol
cassilandia,MS,-19.0595,-52.1198,Cassilândia
chapadao do sul,MS,-19.029,-52.6833,Chapadão Do Sul
corguinho,MS,-19.7973,-55.0048,Corguinho
coronel sapucaia,MS,-23.3458,-55.4347,Coronel Sapucaia
corumba,MS,-18.6669,-56.9831,Corumbá
costa rica,MS,-18.4747,-53.218,Costa Rica
coxim,MS,-18.2556,-54.7437,Coxim
deodapolis,MS,-22.1257,-54.1835,Deodápolis
dois irmaos do buriti,MS,-20.5229,-55.3788,Dois Irmãos Do Buriti
douradina,MS,-22.0115,-54.5992,Douradina
dourados,MS,-22.1614,-54.7651,Dourados
eldorado,MS,-23.7358,-54.2366,Eldorado
fatima do sul,MS,-22.3281,-54.4383,Fátima Do Sul
figueirao,MS,-18.7352,-53.881,Figueirão
gloria de dourados,MS,-22.4559,-54.1359,Glória De Dourados
guia lopes da laguna,MS,-21.6246,-55.9318,Guia Lopes Da Laguna
iguatemi,MS,-23.4158,-54.524,Iguatemi
inocencia,MS,-19.6514,-52.0179,Inocência
itapora,MS,-21.9766,-54.8679,Itaporã
itaquirai,MS,-23.3172,-54.1255,Itaquiraí
ivinhema,MS,-22.3512,-53.7355,Ivinhema
japora,MS,-23.8224,-54.5335,Japorã
jaraguari,MS,-20.2213,-54.3257,Jaraguari
jardim,MS,-21.6888,-56.2097,Jardim
jatei,MS,-22.7276,-53.878,Jateí
juti,MS,-22.7742,-54.469,Juti
ladario,MS,-19.1082,-57.5784,Ladário
laguna carapa,MS,-22.6959,-55.103,Laguna Carapã
maracaju,MS,-21.4061,-55.5599,Maracaju
miranda,MS,-20.1745,-56.5371,Miranda
mundo novo,MS,-23.9262,-54.2795,Mundo Novo
navirai,MS,-23.0835,-54.0829,Naviraí
nioaque,MS,-21.2007,-55.7721,Nioaque
nova alvorada do sul,MS,-21.495,-54.1706,Nova Alvorada Do Sul
nova andradina,MS,-21.8937,-53.4654,Nova Andradina
novo horizonte do sul,MS,-22.5864,-53.7704,Novo Horizonte Do Sul
paraiso das aguas,MS,-19.2047,-53.1058,Paraíso Das Águas
paranaiba,MS,-19.4931,-51.3919,Paranaíba
paranhos,MS,-23.7272,-55.3598,Paranhos
pedro gomes,MS,-17.8147,-54.1996,Pedro Gomes
ponta pora,MS,-22.0124,-55.7547,Ponta Porã
porto murtinho,MS,-21.2708,-57.4165,Porto Murtinho
ribas do rio pardo,MS,-20.7761,-53.5628,Ribas Do Rio Pardo
rio brilhante,MS,-21.7457,-54.4614,Rio Brilhante
rio negro,MS,-19.4861,-54.9936,Rio Negro
rio verde de mato grosso,MS,-18.7175,-54.9239,Rio Verde De Mato Grosso
rochedo,MS,-19.9865,-54.7227,Rochedo
santa rita do pardo,MS,-21.3614,-52.6847,Santa Rita Do Pardo
sao gabriel do oeste,MS,-19.1494,-54.4431,São Gabriel Do Oeste
sete quedas,MS,-23.8847,-55.0041,Sete Quedas
selviria,MS,-20.3116,-51.7988,Selvíria
sidrolandia,MS,-21.0867,-54.9627,Sidrolândia
sonora,MS,-17.6669,-54.3253,Sonora
tacuru,MS,-23.673,-55.0057,Tacuru
taquarussu,MS,-22.7077,-53.4698,Taquarussu
terenos,MS,-20.4353,-55.0946,Terenos
tres lagoas,MS,-20.4039,-52.1634,Três Lagoas
vicentina,MS,-22.4624,-54.4446,Vicentina
acorizal,MT,-15.1515,-56.3245,Acorizal
agua boa,MT,-14.0754,-52.5172,Água Boa
alta floresta,MT,-10.14,-56.41,Alta Floresta
alto araguaia,MT,-17.4559,-53.4336,Alto Araguaia
alto boa vista,MT,-11.8068,-51.7148,Alto Boa Vista
alto garcas,MT,-16.8255,-53.5109,Alto Garças
alto paraguai,MT,-14.7493,-56.7105,Alto Paraguai
alto taquari,MT,-17.8184,-53.3575,Alto Taquari
apiacas,MT,-8.9211,-57.8084,Apiacás
araguaiana,MT,-15.0992,-51.8085,Araguaiana
araguainha,MT,-16.7658,-53.0969,Araguainha
araputanga,MT,-15.2125,-58.4875,Araputanga
arenapolis,MT,-14.492,-56.8598,Arenápolis
aripuana,MT,-10.1448,-59.7452,Aripuanã
barao de melgaco,MT,-16.8474,-56.1854,Barão De Melgaço
barra do bugres,MT,-15.0399,-57.6216,Barra Do Bugres
barra do garcas,MT,-15.3822,-52.5469,Barra Do Garças
bom jesus do araguaia,MT,-12.2476,-51.7468,Bom Jesus Do Araguaia
brasnorte,MT,-12.0589,-58.0903,Brasnorte
caceres,MT,-16.6182,-57.7611,Cáceres
campinapolis,MT,-14.2579,-53.0795,Campinápolis
campo novo do parecis,MT,-13.5989,-57.9137,Campo Novo Do Parecis
campo verde,MT,-15.5353,-55.1911,Campo Verde
campos de julio,MT,-13.5391,-59.1515,Campos De Júlio
canabrava do norte,MT,-11.1566,-51.8706,Canabrava Do Norte
canarana,MT,-13.1951,-52.4565,Canarana
carlinda,MT,-10.1097,-55.9058,Carlinda
castanheira,MT,-10.8772,-58.6543,Castanheira
chapada dos guimaraes,MT,-15.1853,-55.5895,Chapada Dos Guimarães
claudia,MT,-11.4167,-55.0173,Cláudia
